index,srv-geo_autoscaler_requested_pods,srv-geo_autoscaler_terminating_pods,srv-geo_autoscaler_actual_pods,srv-geo_autoscaler_desired_pods,srv-geo_autoscaler_stable_request_concurrency,srv-geo_autoscaler_panic_request_concurrency,srv-geo_autoscaler_target_concurrency_per_pod,srv-geo_autoscaler_excess_burst_capacity,srv-geo_container_cpu_usage_seconds_total,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total,srv-recommendation_autoscaler_requested_pods,srv-recommendation_autoscaler_terminating_pods,srv-recommendation_autoscaler_actual_pods,srv-recommendation_autoscaler_desired_pods,srv-recommendation_autoscaler_stable_request_concurrency,srv-recommendation_autoscaler_panic_request_concurrency,srv-recommendation_autoscaler_target_concurrency_per_pod,srv-recommendation_autoscaler_excess_burst_capacity,srv-recommendation_container_cpu_usage_seconds_total,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
1759618960,3.0,0.0,3.0,1.957605682828743,3.0,0.232209,0.113909,7.0,-182.0,0.12916881793198945,3.0,0.0,1.0,8.990948993301952,3.0,0.69351,0.018051,7.0,-202.0,0.0194116611216131,3.0,0.0,1.0,1724.1513305286771,5.0,3240.547448,3208.044924,7.0,-3420.0,0.0002351450772007219,3.0,0.0,3.0,1.4887933155899458,3.0,3.971019,0.575963,35.0,-62.0,0.09479416834551746,0.0,3.0,0.0,2.684182752969308,0.0,-1e-06,0.0,7.0,-211.0,0.05574201954486677,3.0,0.0,3.0,1753.1894664352826,15.0,3240.699855,3207.837657,7.0,-3389.0,0.2509241809192484
1759618965,3.0,0.0,3.0,1.957605682828743,3.0,0.232209,0.113909,7.0,-182.0,0.12854915208203277,3.0,0.0,1.0,8.990948993301952,3.0,0.69351,0.018051,7.0,-202.0,0.03835174051943352,3.0,0.0,1.0,1724.1513305286771,5.0,3240.547448,3208.044924,7.0,-3420.0,,3.0,0.0,3.0,1.4887933155899458,3.0,3.971019,0.575963,35.0,-62.0,0.09691058881653544,0.0,3.0,0.0,2.684182752969308,0.0,-1e-06,0.0,7.0,-211.0,0.05861480520432135,3.0,0.0,3.0,1753.1894664352826,15.0,3240.699855,3207.837657,7.0,-3389.0,0.24281749130686106
1759618970,3.0,0.0,3.0,1.957605682828743,3.0,0.232209,0.113909,7.0,-182.0,0.12854915208203277,3.0,0.0,1.0,8.990948993301952,3.0,0.69351,0.018051,7.0,-202.0,0.0729504357105996,3.0,0.0,1.0,1724.1513305286771,5.0,3240.547448,3208.044924,7.0,-3420.0,,3.0,0.0,3.0,1.4887933155899458,3.0,3.971019,0.575963,35.0,-62.0,0.09581902380554726,0.0,3.0,0.0,2.684182752969308,0.0,-1e-06,0.0,7.0,-211.0,0.04027164856858427,3.0,0.0,3.0,1753.1894664352826,15.0,3240.699855,3207.837657,7.0,-3389.0,0.23699384658319828
1759618975,3.0,0.0,3.0,1.957605682828743,3.0,0.232209,0.113909,7.0,-182.0,0.11648792397057386,3.0,0.0,1.0,8.990948993301952,3.0,0.69351,0.018051,7.0,-202.0,0.0862945317426241,3.0,0.0,1.0,1724.1513305286771,5.0,3240.547448,3208.044924,7.0,-3420.0,,3.0,0.0,3.0,1.4887933155899458,3.0,3.971019,0.575963,35.0,-62.0,0.08275033235860299,0.0,3.0,0.0,2.684182752969308,0.0,-1e-06,0.0,7.0,-211.0,0.038523800590044344,3.0,0.0,3.0,1753.1894664352826,15.0,3240.699855,3207.837657,7.0,-3389.0,0.22563852124644895
1759618980,1.0,2.0,1.0,1.957605682828743,0.0,0.0,0.0,7.0,-201.0,0.09885717498127138,0.0,2.0,1.0,8.990948993301952,0.0,-1e-06,0.0,7.0,-201.0,0.07687991500756162,3.0,0.0,0.0,1724.1513305286771,5.0,2079.552273,0.0,7.0,-211.0,,3.0,0.0,3.0,1.4887933155899458,3.0,4.700414,-1e-06,35.0,-61.0,0.0682028360110694,0.0,5.0,1.0,2.684182752969308,0.0,-1e-06,0.0,7.0,-201.0,0.037090743453422975,1.0,2.0,1.0,1753.1894664352826,0.0,0.0,0.0,7.0,-201.0,0.20022638377954935
1759618985,1.0,2.0,1.0,1.957605682828743,0.0,0.0,0.0,7.0,-201.0,0.08054795053603946,0.0,2.0,1.0,8.990948993301952,0.0,-1e-06,0.0,7.0,-201.0,0.07210506477529949,3.0,0.0,0.0,1724.1513305286771,5.0,2079.552273,0.0,7.0,-211.0,,3.0,0.0,3.0,1.4887933155899458,3.0,4.700414,-1e-06,35.0,-61.0,0.05680180800774309,0.0,5.0,1.0,2.684182752969308,0.0,-1e-06,0.0,7.0,-201.0,0.026281213718496576,1.0,2.0,1.0,1753.1894664352826,0.0,0.0,0.0,7.0,-201.0,0.1519929876123648
1759618990,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.06940647006986635,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.08031561891415845,3.0,0.0,0.0,,5.0,2079.552273,0.0,7.0,-211.0,,3.0,0.0,3.0,,3.0,4.700414,-1e-06,35.0,-61.0,0.04733977293368587,0.0,5.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.01954972375378183,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.12734941933945512
1759618995,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.05705101949427438,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.06590687618269686,3.0,0.0,0.0,,5.0,2079.552273,0.0,7.0,-211.0,,3.0,0.0,3.0,,3.0,4.700414,-1e-06,35.0,-61.0,0.042097576574531746,0.0,5.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.02015410275502219,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.12734941933945512
1759619000,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.05397341634559459,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.06210720010949599,3.0,0.0,0.0,,5.0,2079.552273,0.0,7.0,-211.0,,3.0,0.0,3.0,,3.0,4.700414,-1e-06,35.0,-61.0,0.040706402936525055,0.0,5.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.019300475064321566,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.08903209175992476
1759619005,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.05062313551393927,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.06551262456900749,3.0,0.0,0.0,,5.0,2079.552273,0.0,7.0,-211.0,,3.0,0.0,3.0,,3.0,4.700414,-1e-06,35.0,-61.0,0.03202508257164936,0.0,5.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.017999894362184403,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.06841947717942694
1759619005,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.05062313551393927,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.08227127727322138,3.0,0.0,0.0,5.0,2079.552273,0.0,7.0,-211.0,0.057460194497810035,3.0,0.0,3.0,3.0,4.700414,-1e-06,35.0,-61.0,0.04442844974631176,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.021027867232237415,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0905721563941318
1759619010,3.0,0.0,2.0,3.0,2.029918,0.0,7.0,-191.0,0.06933756406230057,3.0,0.0,3.0,3.0,5.621184,0.0,7.0,-181.0,0.054997940619568905,3.0,2.0,1.0,5.0,266.828911,0.0,7.0,-201.0,0.039500574555202214,3.0,0.0,3.0,3.0,1.640373,1.015943,35.0,-63.0,0.04191211517795999,3.0,0.0,3.0,3.0,1.582391,0.0,7.0,-181.0,0.007958047854824487,3.0,0.0,3.0,15.0,1167.959955,0.0,7.0,-181.0,0.0905721563941318
1759619015,3.0,0.0,2.0,3.0,2.029918,0.0,7.0,-191.0,0.10060392002810961,3.0,0.0,3.0,3.0,5.621184,0.0,7.0,-181.0,0.056607750241868364,3.0,2.0,1.0,5.0,266.828911,0.0,7.0,-201.0,0.09304623187300749,3.0,0.0,3.0,3.0,1.640373,1.015943,35.0,-63.0,0.04898238788802184,3.0,0.0,3.0,3.0,1.582391,0.0,7.0,-181.0,0.03260233704025253,3.0,0.0,3.0,15.0,1167.959955,0.0,7.0,-181.0,0.05577131730251156
1759619020,3.0,0.0,2.0,3.0,2.029918,0.0,7.0,-191.0,0.10414845332120656,3.0,0.0,3.0,3.0,5.621184,0.0,7.0,-181.0,0.10115522767957173,3.0,2.0,1.0,5.0,266.828911,0.0,7.0,-201.0,0.12696844473398444,3.0,0.0,3.0,3.0,1.640373,1.015943,35.0,-63.0,0.0692074069935609,3.0,0.0,3.0,3.0,1.582391,0.0,7.0,-181.0,0.06046845783583745,3.0,0.0,3.0,15.0,1167.959955,0.0,7.0,-181.0,0.19637773608802317
1759619025,3.0,0.0,2.0,3.0,2.029918,0.0,7.0,-191.0,0.1106697542387151,3.0,0.0,3.0,3.0,5.621184,0.0,7.0,-181.0,0.10970872232685075,3.0,2.0,1.0,5.0,266.828911,0.0,7.0,-201.0,0.15155993255081238,3.0,0.0,3.0,3.0,1.640373,1.015943,35.0,-63.0,0.0808188611050497,3.0,0.0,3.0,3.0,1.582391,0.0,7.0,-181.0,0.07271401801977362,3.0,0.0,3.0,15.0,1167.959955,0.0,7.0,-181.0,0.22415851664262934
1759619030,3.0,0.0,2.0,3.0,2.029918,0.0,7.0,-191.0,0.1563577519650961,3.0,0.0,3.0,3.0,5.621184,0.0,7.0,-181.0,0.14134354227717222,3.0,2.0,1.0,5.0,266.828911,0.0,7.0,-201.0,0.13938040946426325,3.0,0.0,3.0,3.0,1.640373,1.015943,35.0,-63.0,0.08700981826589119,3.0,0.0,3.0,3.0,1.582391,0.0,7.0,-181.0,0.08643327552839376,3.0,0.0,3.0,15.0,1167.959955,0.0,7.0,-181.0,0.2924114872517097
1759619035,3.0,0.0,2.0,3.0,2.029918,0.0,7.0,-191.0,0.19841622849172483,3.0,0.0,3.0,3.0,5.621184,0.0,7.0,-181.0,0.1361426971592923,3.0,2.0,1.0,5.0,266.828911,0.0,7.0,-201.0,0.12350159139392959,3.0,0.0,3.0,3.0,1.640373,1.015943,35.0,-63.0,0.11172164709665534,3.0,0.0,3.0,3.0,1.582391,0.0,7.0,-181.0,0.09842278026744003,3.0,0.0,3.0,15.0,1167.959955,0.0,7.0,-181.0,0.33153968452001065
1759619040,3.0,0.0,3.0,3.0,1.361623,0.0,7.0,-181.0,0.19525615389102197,3.0,0.0,3.0,3.0,2.315953,0.0,7.0,-181.0,0.1757824528420236,3.0,2.0,0.0,5.0,1076.042226,0.0,7.0,-211.0,0.21637729907869316,3.0,0.0,3.0,3.0,0.512653,0.568141,35.0,-62.0,0.12702210098169836,3.0,0.0,3.0,3.0,1.385287,0.0,7.0,-181.0,0.11283365777832116,3.0,0.0,3.0,15.0,1046.107359,0.0,7.0,-181.0,0.3580222169141953
1759619045,3.0,0.0,3.0,3.0,1.361623,0.0,7.0,-181.0,0.22538258485668858,3.0,0.0,3.0,3.0,2.315953,0.0,7.0,-181.0,0.2052563675834923,3.0,2.0,0.0,5.0,1076.042226,0.0,7.0,-211.0,0.24848915619794879,3.0,0.0,3.0,3.0,0.512653,0.568141,35.0,-62.0,0.1312894609837552,3.0,0.0,3.0,3.0,1.385287,0.0,7.0,-181.0,0.12229438377534,3.0,0.0,3.0,15.0,1046.107359,0.0,7.0,-181.0,0.3848907936558666
1759619050,3.0,0.0,3.0,3.0,1.361623,0.0,7.0,-181.0,0.22769799363097026,3.0,0.0,3.0,3.0,2.315953,0.0,7.0,-181.0,0.21914643440019033,3.0,2.0,0.0,5.0,1076.042226,0.0,7.0,-211.0,0.24911440155766368,3.0,0.0,3.0,3.0,0.512653,0.568141,35.0,-62.0,0.14208503033320574,3.0,0.0,3.0,3.0,1.385287,0.0,7.0,-181.0,0.13815420601614148,3.0,0.0,3.0,15.0,1046.107359,0.0,7.0,-181.0,0.40748730341920975
1759619055,3.0,0.0,3.0,3.0,1.361623,0.0,7.0,-181.0,0.25306242383043975,3.0,0.0,3.0,3.0,2.315953,0.0,7.0,-181.0,0.22894256119939088,3.0,2.0,0.0,5.0,1076.042226,0.0,7.0,-211.0,0.26397612998513864,3.0,0.0,3.0,3.0,0.512653,0.568141,35.0,-62.0,0.142852190754828,3.0,0.0,3.0,3.0,1.385287,0.0,7.0,-181.0,0.1389064764339454,3.0,0.0,3.0,15.0,1046.107359,0.0,7.0,-181.0,0.46609791207661716
1759619060,3.0,0.0,3.0,3.0,1.361623,0.0,7.0,-181.0,0.23916848045878866,3.0,0.0,3.0,3.0,2.315953,0.0,7.0,-181.0,0.2301553714926079,3.0,2.0,0.0,5.0,1076.042226,0.0,7.0,-211.0,0.1782411147025245,3.0,0.0,3.0,3.0,0.512653,0.568141,35.0,-62.0,0.14607409503460744,3.0,0.0,3.0,3.0,1.385287,0.0,7.0,-181.0,0.13885403085815295,3.0,0.0,3.0,15.0,1046.107359,0.0,7.0,-181.0,0.4560123573913786
1759619065,3.0,0.0,3.0,3.0,1.361623,0.0,7.0,-181.0,0.2393475542658236,3.0,0.0,3.0,3.0,2.315953,0.0,7.0,-181.0,0.24733673631421083,3.0,2.0,0.0,5.0,1076.042226,0.0,7.0,-211.0,0.17339632299047456,3.0,0.0,3.0,3.0,0.512653,0.568141,35.0,-62.0,0.13113705148032673,3.0,0.0,3.0,3.0,1.385287,0.0,7.0,-181.0,0.13587571644656193,3.0,0.0,3.0,15.0,1046.107359,0.0,7.0,-181.0,0.43520151708999333
1759619065,3.0,0.0,3.0,3.0,1.361623,0.0,7.0,-181.0,0.2545300751250544,3.0,0.0,3.0,3.0,2.315953,0.0,7.0,-181.0,0.24733673631421083,3.0,2.0,0.0,5.0,1076.042226,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.512653,0.568141,35.0,-62.0,0.14892357049441957,3.0,0.0,3.0,3.0,1.385287,0.0,7.0,-181.0,0.13587571644656193,3.0,0.0,3.0,15.0,1046.107359,0.0,7.0,-181.0,0.4692537908022477
1759619070,3.0,0.0,3.0,3.0,0.568134,0.0,7.0,-181.0,0.22681028356885521,3.0,0.0,3.0,3.0,1.580191,0.0,7.0,-181.0,0.24229151432277554,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.646154,0.414448,35.0,-62.0,0.1478873341797668,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.11457354512397593,3.0,0.0,3.0,3.0,2.785029,0.0,7.0,-181.0,0.5028486023422861
1759619075,3.0,0.0,3.0,3.0,0.568134,0.0,7.0,-181.0,0.24708352266938716,3.0,0.0,3.0,3.0,1.580191,0.0,7.0,-181.0,0.24344345703916834,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.646154,0.414448,35.0,-62.0,0.1498733184349565,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.1059378547411497,3.0,0.0,3.0,3.0,2.785029,0.0,7.0,-181.0,0.5030516137551463
1759619080,3.0,0.0,3.0,3.0,0.568134,0.0,7.0,-181.0,0.24708352266938716,3.0,0.0,3.0,3.0,1.580191,0.0,7.0,-181.0,0.24041430394636626,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.646154,0.414448,35.0,-62.0,0.14953605391552624,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.09728308560060686,3.0,0.0,3.0,3.0,2.785029,0.0,7.0,-181.0,0.508458742059643
1759619085,3.0,0.0,3.0,3.0,0.568134,0.0,7.0,-181.0,0.2179049907626675,3.0,0.0,3.0,3.0,1.580191,0.0,7.0,-181.0,0.222780353728813,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.646154,0.414448,35.0,-62.0,0.1481224080560166,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.1256485956829982,3.0,0.0,3.0,3.0,2.785029,0.0,7.0,-181.0,0.4962927900437407
1759619090,3.0,0.0,3.0,3.0,0.568134,0.0,7.0,-181.0,0.2246555496611063,3.0,0.0,3.0,3.0,1.580191,0.0,7.0,-181.0,0.23525601381097266,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.646154,0.414448,35.0,-62.0,0.14635791287690705,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.15551702210541102,3.0,0.0,3.0,3.0,2.785029,0.0,7.0,-181.0,0.4527611218862211
1759619095,3.0,0.0,3.0,3.0,0.568134,0.0,7.0,-181.0,0.23439748119883386,3.0,0.0,3.0,3.0,1.580191,0.0,7.0,-181.0,0.23306004862107044,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.646154,0.414448,35.0,-62.0,0.1448248256633642,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.1688609317937567,3.0,0.0,3.0,3.0,2.785029,0.0,7.0,-181.0,0.4794827527912803
1759619100,3.0,0.0,3.0,3.0,0.905941,0.0,7.0,-181.0,0.23621839250828766,3.0,0.0,3.0,3.0,2.072656,0.0,7.0,-181.0,0.2289219517763209,1.0,4.0,0.0,0.0,0.0,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.501746,0.427176,35.0,-62.0,0.14637675611973738,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.15389077011508964,3.0,0.0,3.0,3.0,7.083438,0.0,7.0,-181.0,0.5008865666366427
1759619105,3.0,0.0,3.0,3.0,0.905941,0.0,7.0,-181.0,0.23620347074256845,3.0,0.0,3.0,3.0,2.072656,0.0,7.0,-181.0,0.23018619984971972,1.0,4.0,0.0,0.0,0.0,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.501746,0.427176,35.0,-62.0,0.1425323300353639,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.1251926424155146,3.0,0.0,3.0,3.0,7.083438,0.0,7.0,-181.0,0.4993455232022773
1759619110,3.0,0.0,3.0,3.0,0.905941,0.0,7.0,-181.0,0.23620347074256845,3.0,0.0,3.0,3.0,2.072656,0.0,7.0,-181.0,0.22956428349095181,1.0,4.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.0005214403112783065,3.0,0.0,3.0,3.0,0.501746,0.427176,35.0,-62.0,0.14232890717909957,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.162959302871887,3.0,0.0,3.0,3.0,7.083438,0.0,7.0,-181.0,0.468883467443136
1759619115,3.0,0.0,3.0,3.0,0.905941,0.0,7.0,-181.0,0.1987542915613088,3.0,0.0,3.0,3.0,2.072656,0.0,7.0,-181.0,0.22766808957351323,1.0,4.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.0006379606820584692,3.0,0.0,3.0,3.0,0.501746,0.427176,35.0,-62.0,0.14232890717909957,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.22810188503761353,3.0,0.0,3.0,3.0,7.083438,0.0,7.0,-181.0,0.4739130672093381
1759619120,3.0,0.0,3.0,3.0,0.905941,0.0,7.0,-181.0,0.18373358350681646,3.0,0.0,3.0,3.0,2.072656,0.0,7.0,-181.0,0.23044535814315553,1.0,4.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.0007544810528386321,3.0,0.0,3.0,3.0,0.501746,0.427176,35.0,-62.0,0.12912067594888943,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.25941540792503637,3.0,0.0,3.0,3.0,7.083438,0.0,7.0,-181.0,0.4739130672093381
1759619125,3.0,0.0,3.0,3.0,0.905941,0.0,7.0,-181.0,0.164707399860436,3.0,0.0,3.0,3.0,2.072656,0.0,7.0,-181.0,0.23044535814315553,1.0,4.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.0006318666666666667,3.0,0.0,3.0,3.0,0.501746,0.427176,35.0,-62.0,0.10068058895928612,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.2508244750852691,3.0,0.0,3.0,3.0,7.083438,0.0,7.0,-181.0,0.4771792538424844
1759619125,3.0,0.0,3.0,3.0,0.905941,0.0,7.0,-181.0,0.22473137115463365,3.0,0.0,3.0,3.0,2.072656,0.0,7.0,-181.0,0.23044535814315553,1.0,4.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.0006318666666666667,3.0,0.0,3.0,3.0,0.501746,0.427176,35.0,-62.0,0.13576656006724552,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.2516368734507704,3.0,0.0,3.0,3.0,7.083438,0.0,7.0,-181.0,0.4724016224387828
1759619130,3.0,0.0,3.0,3.0,1.004377,0.0,7.0,-181.0,0.22495521296951193,3.0,0.0,3.0,3.0,2.213684,0.0,7.0,-181.0,0.22508808711852304,3.0,2.0,1.0,10.0,72.576962,0.0,7.0,-191.0,0.0006318666666666667,3.0,0.0,3.0,3.0,0.410099,0.505548,35.0,-62.0,0.13576656006724552,3.0,0.0,3.0,3.0,0.501709,0.0,7.0,-181.0,0.22056764303940488,3.0,0.0,3.0,15.0,519.060189,0.0,7.0,-181.0,0.44224865452805184
1759619135,3.0,0.0,3.0,3.0,1.004377,0.0,7.0,-181.0,0.21041813400646095,3.0,0.0,3.0,3.0,2.213684,0.0,7.0,-181.0,0.2344024135936144,3.0,2.0,1.0,10.0,72.576962,0.0,7.0,-191.0,0.0006318666666666667,3.0,0.0,3.0,3.0,0.410099,0.505548,35.0,-62.0,0.12794294840120018,3.0,0.0,3.0,3.0,0.501709,0.0,7.0,-181.0,0.17224741877554295,3.0,0.0,3.0,15.0,519.060189,0.0,7.0,-181.0,0.4322538850528263
1759619140,3.0,0.0,3.0,3.0,1.004377,0.0,7.0,-181.0,0.21898039900081867,3.0,0.0,3.0,3.0,2.213684,0.0,7.0,-181.0,0.2344024135936144,3.0,2.0,1.0,10.0,72.576962,0.0,7.0,-191.0,0.0008095485800693369,3.0,0.0,3.0,3.0,0.410099,0.505548,35.0,-62.0,0.1336723993354746,3.0,0.0,3.0,3.0,0.501709,0.0,7.0,-181.0,0.1948223011748722,3.0,0.0,3.0,15.0,519.060189,0.0,7.0,-181.0,0.42974116380869487
1759619145,3.0,0.0,3.0,3.0,1.004377,0.0,7.0,-181.0,0.2234165633549929,3.0,0.0,3.0,3.0,2.213684,0.0,7.0,-181.0,0.22238658174702372,3.0,2.0,1.0,10.0,72.576962,0.0,7.0,-191.0,0.0006930282092891741,3.0,0.0,3.0,3.0,0.410099,0.505548,35.0,-62.0,0.1336723993354746,3.0,0.0,3.0,3.0,0.501709,0.0,7.0,-181.0,0.2147044676137078,3.0,0.0,3.0,15.0,519.060189,0.0,7.0,-181.0,0.4622603856164167
1759619150,3.0,0.0,3.0,3.0,1.004377,0.0,7.0,-181.0,0.22019738202671169,3.0,0.0,3.0,3.0,2.213684,0.0,7.0,-181.0,0.24425023583723587,3.0,2.0,1.0,10.0,72.576962,0.0,7.0,-191.0,0.0005765078385090114,3.0,0.0,3.0,3.0,0.410099,0.505548,35.0,-62.0,0.13720264356393314,3.0,0.0,3.0,3.0,0.501709,0.0,7.0,-181.0,0.19904904454854147,3.0,0.0,3.0,15.0,519.060189,0.0,7.0,-181.0,0.4714097982017035
1759619155,3.0,0.0,3.0,3.0,1.004377,0.0,7.0,-181.0,0.22636107434765995,3.0,0.0,3.0,3.0,2.213684,0.0,7.0,-181.0,0.24445273730720077,3.0,2.0,1.0,10.0,72.576962,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,0.410099,0.505548,35.0,-62.0,0.1458868201185656,3.0,0.0,3.0,3.0,0.501709,0.0,7.0,-181.0,0.19078175324329422,3.0,0.0,3.0,15.0,519.060189,0.0,7.0,-181.0,0.47108187996615464
1759619160,3.0,0.0,3.0,3.0,0.883178,0.0,7.0,-181.0,0.2332752084266584,3.0,0.0,3.0,3.0,2.4028,0.0,7.0,-181.0,0.24743952540684605,3.0,0.0,0.0,5.0,392.679536,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.524331,0.764554,35.0,-62.0,0.1458868201185656,3.0,2.0,3.0,3.0,8.173075,0.0,7.0,-181.0,0.15131914888825812,3.0,0.0,3.0,15.0,413.484166,0.0,7.0,-181.0,0.4424359053740979
1759619165,3.0,0.0,3.0,3.0,0.883178,0.0,7.0,-181.0,0.23482963208589366,3.0,0.0,3.0,3.0,2.4028,0.0,7.0,-181.0,0.2489318470240091,3.0,0.0,0.0,5.0,392.679536,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.524331,0.764554,35.0,-62.0,0.13355317512222392,3.0,2.0,3.0,3.0,8.173075,0.0,7.0,-181.0,0.11966472799065417,3.0,0.0,3.0,15.0,413.484166,0.0,7.0,-181.0,0.48605577325936766
1759619170,3.0,0.0,3.0,3.0,0.883178,0.0,7.0,-181.0,0.24000471357487796,3.0,0.0,3.0,3.0,2.4028,0.0,7.0,-181.0,0.2511976086051765,3.0,0.0,0.0,5.0,392.679536,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.524331,0.764554,35.0,-62.0,0.15947194408534726,3.0,2.0,3.0,3.0,8.173075,0.0,7.0,-181.0,0.14523718084300044,3.0,0.0,3.0,15.0,413.484166,0.0,7.0,-181.0,0.48605577325936766
1759619175,3.0,0.0,3.0,3.0,0.883178,0.0,7.0,-181.0,0.24622183346775559,3.0,0.0,3.0,3.0,2.4028,0.0,7.0,-181.0,0.2465567263580714,3.0,0.0,0.0,5.0,392.679536,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.524331,0.764554,35.0,-62.0,0.16210487321285838,3.0,2.0,3.0,3.0,8.173075,0.0,7.0,-181.0,0.12084834975976119,3.0,0.0,3.0,15.0,413.484166,0.0,7.0,-181.0,0.4657267791951195
